Set,Time,antennaSTR,clientRSSI,bssidRSSI,bssidArray,clientArray
6342,34912.47072005272,4,-35
6342,34913.44677114487,7,-35
6342,34916.436511039734,20,-35
6343,34917.449754953384,4,-35
6343,34920.47407197952,7,-35
6343,34922.264457941055,20,-35
6344,34923.25778102875,4,-35
6344,34925.46686911583,7,-35
6344,34926.46883201599,20,-35
6345,34928.2707901001,4,-35
6345,34929.263802051544,7,-35
6345,34931.44899606705,20,-1
6346,34932.454036951065,4,-39
6346,34936.26284313202,7,-23
6346,34937.246773958206,20,-1
6347,34941.43896698952,4,-35
6347,34944.44683408737,7,-35
6347,34945.42787504196,20,-35
6348,34947.23812794685,4,-35
6348,34949.45891594887,7,-36
6348,34951.21476697922,20,-36
6349,34952.226804971695,4,-37
6349,34954.410758018494,7,-37
6349,34955.422833919525,20,-36
6350,34957.22329592705,4,-36
6350,34958.22201395035,7,-36
6350,34960.410804986954,20,-36
6351,34961.418822050095,4,-36
6351,34964.42269206047,7,-36
6351,34968.21887207031,20,-36
6352,34970.42301797867,4,-36
6352,34973.41355013847,7,-36
6352,34976.42412495613,20,-37
6353,34977.43764209747,4,-37
6353,34978.43476009369,7,-36
6353,34980.22295212746,20,-36
6354,34981.22280192375,4,-36
6354,34983.41078400612,7,-36
6354,34984.39476799965,20,-36
6355,34986.562844991684,4,-36
6355,34989.150701999664,7,-36
6355,34990.52990794182,20,-36
6356,34992.33482003212,4,-36
6356,34993.32680106163,7,-37
6356,34994.31481409073,20,-36
6357,34996.526763916016,4,-36
6357,34997.52198410034,7,-36
6357,34999.301923036575,20,-39
6358,35003.5029771328,4,-40
6358,35005.33881306648,7,-36
6358,35008.35084605217,20,-36
6359,35010.55081105232,4,-37
6359,35013.516678094864,7,-36
6359,35015.318860054016,20,-36
6360,35016.32276201248,4,-36
6360,35018.51882791519,7,-36
6360,35019.51882600784,20,-36
6361,35022.52925300598,4,-36
6361,35024.31076812744,7,-37
6361,35025.310807943344,20,-36
6362,35026.310817956924,4,-36
6362,35028.50290107727,7,-36
6362,35029.478703022,20,-37
6363,35031.27563405037,4,-36
6363,35032.254755973816,7,-36
6363,35034.45034408569,20,-36
6364,35037.45479297638,4,-36
6364,35038.43898010254,7,-36
6364,35041.42676401138,20,-36
6365,35042.43485999107,4,-36
6365,35044.24678206444,7,-36
6365,35047.22903203964,20,-36
6366,35048.24684691429,4,-36
6366,35050.42278504372,7,-36
6366,35051.42282414436,20,-36
6367,35053.22679400444,4,-36
6367,35057.4253180027,7,-36
6367,35058.438827991486,20,-36
6368,35060.23882198334,4,-37
6368,35061.23480296135,7,-36
6368,35067.42576313019,20,-37
6369,35069.25888991356,4,-37
6369,35070.248264074326,7,-37
6369,35071.24708008766,20,-37
6370,35073.44109201431,4,-36
6370,35074.41475200653,7,-37
6370,35077.438864946365,20,-36
6371,35079.23470401764,4,-37
6371,35080.226804971695,7,-36
6371,35082.4147670269,20,-36
6372,35083.3987660408,4,-36
6372,35084.38576412201,7,-36
6372,35086.57886004448,20,-36
6373,35089.5548081398,4,-37
6373,35090.17176914215,7,-37
6373,35092.380288124084,20,-37
6374,35095.404706954956,4,-37
6374,35098.39477109909,7,-37
6374,35099.410709142685,20,-36
6375,35103.19076704979,4,-35
6375,35105.395818948746,7,-35
6375,35106.34680914879,20,-35
6376,35109.36047410965,4,-35
6376,35111.57473611832,7,-35
6376,35113.37161707878,20,-35
6377,35115.59310412407,4,-35
6377,35117.39470791817,7,-35
6377,35118.372729063034,20,-35
6378,35119.39144492149,4,-35
6378,35121.18354797363,7,-35
6378,35122.566756010056,20,-35
6379,35124.36278104782,4,-35
6379,35125.360311985016,7,-55
6379,35126.3671131134,20,-56
6380,35127.37072992325,4,-56
6380,35128.3587679863,7,-55
6380,35129.363183021545,20,-36
6381,35131.5548491478,4,-37
6381,35132.55645108223,7,-37
6381,35134.37476491928,20,-37
6382,35135.383243083954,4,-36
6382,35137.17729997635,7,-36
6382,35138.16166496277,20,-37
6383,35140.32749605179,4,-36
6383,35141.30299091339,7,-37
6383,35143.47869491577,20,-36
6384,35144.48400092125,4,-37
6384,35145.45875906944,7,-36
6384,35147.248394966125,20,-36
6385,35150.258773088455,4,-37
6385,35151.23075914383,7,-36
6385,35153.4169280529,20,-36
6386,35154.41483592987,4,-37
6386,35156.26231598854,7,-37
6386,35159.26320004463,20,-35
6387,35161.45715999603,4,-35
6387,35163.23876595497,7,-35
6387,35164.22482705116,20,-35
6388,35166.426872015,4,-35
6388,35167.41875910759,7,-35
6388,35169.22723507881,20,-35
6389,35170.210825920105,4,-35
6389,35172.42275094986,7,-35
6389,35173.42694711685,20,-35
6390,35176.46616911888,4,-35
6390,35177.454775094986,7,-35
6390,35179.21092796326,20,-35
6391,35180.21480512619,4,-35
6391,35182.39105510712,7,-35
6391,35183.39885306358,20,-35
6392,35185.21675109863,4,-35
6392,35186.21149301529,7,-35
6392,35188.40282392502,20,-54
6393,35189.427568912506,4,-54
6393,35192.37658214569,7,-54
6393,35193.38403201103,20,-35
6394,35195.5910320282,4,-35
6394,35198.19922208786,7,-35
6394,35201.22677397728,20,-35
6395,35202.23079109192,4,-35
6395,35205.215955019,7,-35
6395,35206.24681210518,20,-35
6396,35208.45877814293,4,-35
6396,35209.44277596474,7,-35
6396,35211.23623609543,20,-35
6397,35212.2547121048,4,-35
6397,35215.2388010025,7,-35
6397,35217.44276714325,20,-35
6398,35218.43881702423,4,-35
6398,35220.22282099724,7,-35
6398,35221.21478796005,20,-35
6399,35222.21106505394,4,-35
6399,35224.40281200409,7,-35
6399,35225.38932609558,20,-35
6400,35227.59704208374,4,-35
6400,35230.57851600647,7,-35
6400,35231.557560920715,20,-35
6401,35233.35452103615,4,-35
6401,35234.33084011078,7,-35
6401,35235.30670404434,20,-35
6402,35237.46842002869,4,-23
6402,35238.48122692108,7,-35
6402,35240.24676513672,20,-35
6403,35241.24529004097,4,-35
6403,35243.43482708931,7,-35
6403,35244.427870988846,20,-35
6404,35247.41876292229,4,-35
6404,35250.41695904732,7,-35
6404,35251.44187498093,20,-56
6405,35252.44583106041,4,-56
6405,35253.430799007416,7,-56
6405,35256.41304397583,20,-1
6406,35257.42677307129,4,-39
6406,35262.414777994156,7,-35
6406,35265.42660403252,20,-35
6407,35266.44276213646,4,-35
6407,35267.43877506256,7,-35
6407,35269.22861814499,20,-35
6408,35270.2429831028,4,-35
6408,35272.45459198952,7,-35
6408,35273.43881607056,20,-35
6409,35275.231066942215,4,-35
6409,35276.21636891365,7,-35
6409,35279.230973005295,20,-35
6410,35281.41946601868,4,-35
6410,35282.39881896973,7,-35
6410,35283.38561606407,20,-35
6411,35285.57961297035,4,-35
6411,35286.16593313217,7,-35
6411,35289.16282892227,20,-35
6412,35291.346760988235,4,-35
6412,35292.34677004814,7,-35
6412,35294.53488397598,20,-35
6413,35296.3467669487,4,-35
6413,35298.53481006622,7,-35
6413,35301.54093813896,20,-35
6414,35302.54975414276,4,-35
6414,35304.342229127884,7,-35
6414,35305.32621192932,20,-35
6415,35307.55081295967,4,-35
6415,35308.56179904938,7,-35
6415,35310.35664105415,20,-35
6416,35311.375448942184,4,-35
6416,35312.38233804703,7,-35
6416,35314.5307700634,20,-35
6417,35315.53482294083,4,-35
6417,35318.53193998337,7,-35
6417,35323.521466970444,20,-41
6418,35324.53083109856,4,-35
6418,35326.322879076004,7,-35
6418,35328.5123090744,20,-35
6419,35330.282829999924,4,-35
6419,35331.26927495003,7,-35
6419,35334.257930994034,20,-36
6420,35336.45880794525,4,-36
6420,35337.469892024994,7,-36
6420,35339.2747900486,20,-36
6421,35342.270771980286,4,-36
6421,35344.438755989075,7,-36
6421,35346.24044299126,20,-36
6422,35347.23919892311,4,-36
6422,35352.25476193428,7,-36
6422,35353.25876402855,20,-36
6423,35355.466758966446,4,-36
6423,35356.474762916565,7,-36
6423,35357.47180199623,20,-36
6424,35359.24772500992,4,-36
6424,35360.250839948654,7,-36
6424,35365.25486898422,20,-36
6425,35368.27168703079,4,-35
6425,35369.27084994316,7,-35
6425,35371.462971925735,20,-35
6426,35372.444685935974,4,-35
6426,35373.428059101105,7,-37
6426,35376.41871905327,20,-36
6427,35379.420792102814,4,-37
6427,35382.419718027115,7,-41
6427,35383.40241909027,20,-1
6428,35387.207396030426,4,-36
6428,35389.394902944565,7,-37
6428,35392.36676311493,20,-36
6429,35395.36210107803,4,-37
6429,35397.16854906082,7,-36
6429,35398.57084393501,20,-36
6430,35400.34278702736,4,-36
6430,35403.33651304245,7,-36
6430,35404.320183992386,20,-36
6431,35407.308414936066,4,-36
6431,35408.29144001007,7,-36
6431,35410.486799001694,20,-36
6432,35411.51083111763,4,-37
6432,35413.31296491623,7,-36
6432,35416.2865049839,20,-37
6433,35417.25479912758,4,-36
6433,35418.257575035095,7,-37
6433,35421.25079011917,20,-37
6434,35423.455161094666,4,-37
6434,35424.4142639637,7,-36
6434,35426.203558921814,20,-37
6435,35427.196955919266,4,-37
6435,35429.37876200676,7,-36
6435,35432.39243102074,20,-36
6436,35433.40533494949,4,-36
6436,35436.39874100685,7,-36
6436,35437.4026620388,20,-37
6437,35440.42472910881,4,-37
6437,35442.226480960846,7,-36
6437,35443.17493200302,20,-36
6438,35445.37610912323,4,-40
6438,35449.55079913139,7,-1
6438,35450.54686808586,20,-36
6439,35452.35645413399,4,-36
6439,35453.334787130356,7,-36
6439,35455.544806957245,20,-36
6440,35456.17362213135,4,-36
6440,35458.36287903786,7,-37
6440,35463.35077095032,20,-36
6441,35465.18842101097,4,-36
6441,35466.17080307007,7,-36
6441,35468.35879611969,20,-37
6442,35469.362761974335,4,-37
6442,35471.55196404457,7,-36
6442,35472.5478990078,20,-36
6443,35474.35482501984,4,-37
6443,35475.350773096085,7,-36
6443,35478.34687113762,20,-36
6444,35479.34683799744,4,-36
6444,35481.53592014313,7,-36
6444,35482.53478193283,20,-36
6445,35484.33883905411,4,-36
6445,35485.3188290596,7,-36
6445,35487.522299051285,20,-36
6446,35488.51475811005,4,-36
6446,35491.506981134415,7,-36
6446,35494.48680496216,20,-37
6447,35497.50824093819,4,-36
6447,35500.51669502258,7,-36
6447,35501.53216409683,20,-36
6448,35503.32536792755,4,-37
6448,35507.51880693436,7,-36
6448,35513.30792403221,20,-36
6449,35514.31478595734,4,-36
6449,35516.515676021576,7,-37
6449,35517.49983000755,20,-35
6450,35519.30284714699,4,-35
6450,35522.29858207703,7,-35
6450,35523.28810811043,20,-35
6451,35525.49081993103,4,-35
6451,35526.470005989075,7,-35
6451,35527.459782123566,20,-35
6452,35530.45077395439,4,-35
6452,35535.454838991165,7,-35
6452,35536.46183395386,20,-35
6453,35538.27891397476,4,-35
6453,35539.25888609886,7,-35
6453,35540.25480413437,20,-35
6454,35542.472865104675,4,-35
6454,35543.46196293831,7,-37
6454,35545.25087308884,20,-37
6455,35546.251850128174,4,-36
6455,35548.400404930115,7,-37
6455,35549.41505694389,20,-37
6456,35551.60226607323,4,-36
6456,35553.378132104874,7,-35
6456,35555.55876612663,20,-35
6457,35558.55081009865,4,-35
6457,35559.53818511963,7,-35
6457,35561.3405520916,20,-35
6458,35562.334824085236,4,-35
6458,35564.510770082474,7,-35
6458,35568.31389212608,20,-35
6459,35570.50794291496,4,-35
6459,35571.49881911278,7,-35
6459,35575.28682899475,20,-35
6460,35577.48633003235,4,-35
6460,35580.467482089996,7,-37
6460,35583.46259903908,20,-36
6461,35584.434818029404,4,-37
6461,35587.446819067,7,-36
6461,35588.43482398987,20,-36
6462,35590.249902009964,4,-37
6462,35593.22678208351,7,-37
6462,35597.42281508446,20,-36
6463,35599.238856077194,4,-36
6463,35600.23489809036,7,-36
6463,35602.427680015564,20,-36
6464,35603.454770088196,4,-36
6464,35606.43078494072,7,-37
6464,35607.41882109642,20,-37
6465,35609.22676706314,4,-37
6465,35610.21397399902,7,-36
6465,35612.40286111832,20,-37
6466,35613.414829969406,4,-36
6466,35616.412902116776,7,-36
6466,35617.41886305809,20,-37
6467,35619.222855091095,4,-36
6467,35620.61720108986,7,-36
6467,35622.40348696709,20,-37
6468,35623.39507603645,4,-36
6468,35626.399246931076,7,-36
6468,35628.5507850647,20,-36
6469,35629.53878593445,4,-37
6469,35631.318701028824,7,-36
6469,35632.32155299187,20,-36
6470,35634.53724813461,4,-1
6470,35639.55073213577,7,-37
6470,35641.33873605728,20,-36
6471,35642.34684205055,4,-37
6471,35644.53498506546,7,-36
6471,35645.531479120255,20,-36
6472,35647.34966111183,4,-36
6472,35649.55082798004,7,-37
6472,35651.35081100464,20,-37
6473,35652.35476613045,4,-36
6473,35654.55484509468,7,-37
6473,35655.548129081726,20,-37
6474,35657.36021113396,4,-37
6474,35658.34927392006,7,-36
6474,35660.554590940475,20,-36
6475,35662.36677598953,4,-37
6475,35664.56680202484,7,-37
6475,35665.552178144455,20,-37
6476,35667.36284995079,4,-36
6476,35668.3450050354,7,-37
6476,35670.55081701279,20,-36
6477,35673.1624379158,4,-36
6477,35677.3188290596,7,-37
6477,35678.32281398773,20,-37
6478,35680.526629924774,4,-37
6478,35681.51879811287,7,-37
6478,35683.310760974884,20,-37
6479,35686.30355501175,4,-37
6479,35687.31492304802,7,-37
6479,35689.490808963776,20,-37
6480,35692.506403923035,4,-37
6480,35693.49077796936,7,-36
6480,35694.47881603241,20,-35
6481,35696.31481695175,4,-35
6481,35697.31476998329,7,-1
6481,35701.5163500309,20,-40
6482,35703.32281112671,4,-35
6482,35706.30940413475,7,-35
6482,35708.49076008797,20,-35
6483,35712.30466198921,4,-35
6483,35713.30423498154,7,-35
6483,35715.5024869442,20,-35
6484,35716.50762104988,4,-35
6484,35718.30292510986,7,-35
6484,35719.29483008385,20,-35
6485,35722.30883407593,4,-35
6485,35725.31480908394,7,-35
6485,35726.317934036255,20,-35
6486,35728.52282714844,4,-35
6486,35729.51084113121,7,-35
6486,35731.31992292404,20,-35
6487,35732.34283208847,4,-35
6487,35737.32684803009,7,-36
6487,35738.3442800045,20,-36
6488,35739.354815006256,4,-37
6488,35741.54279613495,7,-37
6488,35742.53022813797,20,-37
6489,35745.538763046265,4,-36
6489,35747.322832107544,7,-36
6489,35748.30682492256,20,-36
6490,35750.52694392204,4,-36
6490,35751.51483798027,7,-37
6490,35753.27604699135,20,-36
6491,35754.27082800865,4,-37
6491,35755.27431511879,7,-37
6491,35757.45945596695,20,-36
6492,35758.462764024734,4,-36
6492,35760.26873397827,7,-40
6492,35761.2668530941,20,-39
6493,35762.27075409889,4,-40
6493,35766.46677207947,7,-35
6493,35767.45882201195,20,-35
6494,35769.246101140976,4,-35
6494,35771.45077610016,7,-35
6494,35773.25478506088,20,-35
6495,35774.22330904007,4,-35
6495,35776.414199113846,7,-35
6495,35777.40809798241,20,-35
6496,35779.20542407036,4,-35
6496,35782.20282101631,7,-35
6496,35783.20277905464,20,-35
6497,35785.37782001495,4,-35
6497,35786.3748819828,7,-35
6497,35787.36682200432,20,-35
6498,35789.57063603401,4,-35
6498,35790.15150094032,7,-35
6498,35792.35079407692,20,-35
6499,35795.331558942795,4,-35
6499,35797.52699494362,7,-35
6499,35800.518886089325,20,-35
6500,35802.335242033005,4,-35
6500,35803.338905096054,7,-35
6500,35805.5308971405,20,-35
6501,35806.53084397316,4,-35
6501,35808.31475496292,7,-35
6501,35812.507575035095,20,-35
6502,35814.30529212952,4,-35
6502,35818.508039951324,7,-35
6502,35819.498805999756,20,-35
6503,35821.27876496315,4,-35
6503,35822.26601910591,7,-35
6503,35828.489933013916,20,-35
6504,35831.501276016235,4,-35
6504,35834.182799100876,7,-35
6504,35835.57476592064,20,-35
6505,35837.37482714653,4,-35
6505,35838.360629081726,7,-35
6505,35839.40224695206,20,-25
6506,35841.2078769207,4,-35
6506,35843.41080212593,7,-35
6506,35844.411834955215,20,-35
6507,35846.216078042984,4,-35
6507,35847.19476914406,7,-35
6507,35848.1988260746,20,-35
6508,35851.23083114624,4,-35
6508,35853.41876602173,7,-35
6508,35854.404571056366,20,-35
6509,35857.4268450737,4,-35
6509,35859.2188000679,7,-35
6509,35860.210819005966,20,-35
6510,35861.20744395256,4,-35
6510,35864.19876599312,7,-35
6510,35867.21173095703,20,-35
6511,35869.41877794266,4,-35
6511,35870.394767045975,7,-35
6511,35872.602824926376,20,-35
6512,35874.4187669754,4,-35
6512,35876.22686600685,7,-35
6512,35877.23480796814,20,-35
6513,35879.434796094894,4,-35
6513,35880.430772066116,7,-35
6513,35882.222760915756,20,-35
6514,35883.614802122116,4,-35
6514,35885.39487910271,7,-35
6514,35886.38565993309,20,-40
6515,35891.42677497864,4,-35
6515,35892.42044210434,7,-35
6515,35893.387901067734,20,-35
6516,35895.18677401543,4,-35
6516,35896.546884059906,7,-35
6516,35899.565011024475,20,-35
6517,35901.38197898865,4,-35
6517,35902.35811114311,7,-35
6517,35904.15897512436,20,-35
6518,35905.17148709297,4,-35
6518,35907.35564208031,7,-35
6518,35908.35284399986,20,-35
6519,35911.37058591843,4,-35
6519,35912.353387117386,7,-35
6519,35914.56282496452,20,-35
6520,35915.566438913345,4,-35
6520,35917.35096502304,7,-35
6520,35918.34277510643,20,-35
6521,35920.55505514145,4,-35
6521,35921.54512691498,7,-35
6521,35923.33487892151,20,-35
6522,35924.3228199482,4,-35
6522,35925.30941200256,7,-35
6522,35927.51871800423,20,-35
6523,35928.51076102257,4,-35
6523,35930.3194770813,7,-35
6523,35931.32252407074,20,-35
6524,35936.33489608765,4,-35
6524,35939.358822107315,7,-35
6524,35941.51081895828,20,-36
6525,35944.526848077774,4,-35
6525,35946.31080007553,7,-36
6525,35947.29289102554,20,-37
6526,35949.5150411129,4,0
6526,35950.50399899483,7,-40
6526,35954.26244497299,20,-36
6527,35957.28848409653,4,-37
6527,35959.51488113403,7,-36
6527,35960.53129911423,20,-37
6528,35962.3588449955,4,-37
6528,35963.33876299858,7,-36
6528,35966.338758945465,20,-37
6529,35968.150779008865,4,-36
6529,35969.496104002,7,-36
6529,35970.5188369751,20,-37
6530,35972.33316612244,4,-36
6530,35975.35877394676,7,-37
6530,35976.37313699722,20,-36
6531,35979.398746967316,4,-36
6531,35981.20466709137,7,-36
6531,35984.59477901459,20,-36
6532,35986.402789115906,4,-36
6532,35988.60016012192,7,-37
6532,35990.39888691902,20,-37
6533,35992.21079492569,4,-37
6533,35994.42683196068,7,-36
6533,35995.40677213669,20,-37
6534,35998.394772052765,4,-37
6534,36000.58276104927,7,-37
6534,36002.373404979706,20,-36
6535,36004.56734108925,4,-36
6535,36007.17237997055,7,-36
6535,36008.58277106285,20,-36
6536,36010.3906121254,4,-37
6536,36012.17458796501,7,-40
6536,36018.3667781353,20,-36
6537,36020.186842918396,4,-36
6537,36021.60277700424,7,-36
6537,36023.40131807327,20,-36
6538,36024.37709593773,4,-37
6538,36026.57880306244,7,-36
6538,36027.58023095131,20,-36
6539,36029.3795030117,4,-37
6539,36030.38683509827,7,-37
6539,36033.37550997734,20,-36
6540,36034.37028694153,4,-35
6540,36036.16675901413,7,-35
6540,36037.56192493439,20,-35
6541,36039.358817100525,4,-35
6541,36040.33076310158,7,-35
6541,36042.51084113121,20,-35
6542,36043.51083898544,4,-35
6542,36046.50439500809,7,-35
